PlayerID,TeamID,Year,age,games_played,minutes_played,PTS,AST,turnovers,FG,FT,3P,3P_Attempt,ORB,DRB,PF
chrisra01,IND01,2017,25,29,219,59,4,8,0.441860465,0.724137931,0,29,26,30,37
chrisse01,OKL01,2017,24,64,973,183,130,43,0.34529148,0.548387097,0.19047619,31,19,68,79
clarkia01,GOL01,2017,25,77,1137,527,90,55,0.487297921,0.75862069,0.374233129,58,22,99,77
clarkjo01,LOS02,2017,24,82,2397,1205,213,164,0.445378151,0.797619048,0.328651685,168,49,197,150
coleno01,OKL01,2017,28,13,125,43,14,7,0.307692308,0.8,0.230769231,10,0,11,18
collida01,SAC01,2017,29,68,2063,900,312,114,0.476190476,0.859649123,0.417142857,171,23,129,119
collini01,OKL01,2017,36,20,128,33,12,4,0.608695652,0.625,0,8,9,22,17
conlemi01,MEM01,2017,29,69,2292,1415,433,156,0.459861249,0.858695652,0.408114558,368,31,210,126
connapa01,POR01,2017,24,39,316,98,28,17,0.513888889,0.777777778,0.515151515,9,10,42,23
cookqu01,DAL01,2017,23,5,77,27,12,8,0.44,0,0.357142857,2,0,3,6
cookqu01,NEW01,2017,23,9,111,52,14,5,0.536585366,0.666666667,0.5,3,1,3,7
couside01,SAC01,2017,26,55,1891,1528,266,207,0.451699463,0.770491803,0.355805243,549,115,468,203
couside01,NEW01,2017,26,17,574,414,66,62,0.452229299,0.776859504,0.375,121,37,174,75
covinro01,PHI01,2017,26,67,2119,864,102,131,0.398907104,0.82183908,0.332524272,174,92,344,203
crabbal01,POR01,2017,24,79,2254,845,94,62,0.468315301,0.846774194,0.443708609,124,19,207,171
crawfja01,LOS01,2017,36,82,2157,1008,214,134,0.412643678,0.857142857,0.360248447,203,17,112,115
crawfjo02,NEW01,2017,28,19,442,267,57,25,0.481651376,0.769230769,0.389473684,26,4,30,30
crowdja01,BOS01,2017,26,72,2335,999,155,80,0.4625,0.811059908,0.398477157,217,48,367,161
cunnida01,NEW01,2017,29,66,1649,435,37,28,0.484679666,0.592592593,0.392265193,27,56,221,100
curryse01,DAL01,2017,26,70,2029,898,189,92,0.480796586,0.85,0.425465839,100,25,154,126
curryst01,GOL01,2017,28,79,2638,1999,524,239,0.467775468,0.897790055,0.410646388,362,61,292,183
danietr01,MEM01,2017,25,67,1183,551,46,45,0.373737374,0.796296296,0.388732394,54,22,78,90
davisan02,NEW01,2017,23,75,2708,2099,157,181,0.504587156,0.802163833,0.298507463,647,172,712,168
davisde01,MEM01,2017,20,36,238,58,2,8,0.510638298,0.555555556,0,18,20,40,40
davised01,POR01,2017,27,46,789,200,26,37,0.528169014,0.617283951,0,81,96,148,137
dedmode01,SAN01,2017,27,76,1330,387,44,61,0.621621622,0.698924731,0,93,129,367,180
dekkesa01,HOU01,2017,22,77,1419,504,76,41,0.473193473,0.558823529,0.320855615,68,94,190,83
delanma01,ATL01,2017,27,73,1248,391,193,95,0.37371134,0.806451613,0.236363636,93,10,113,112
dellama01,MIL01,2017,26,76,1986,577,357,133,0.389513109,0.854166667,0.36744186,96,24,123,153
denglu01,LOS02,2017,31,56,1486,425,74,43,0.386792453,0.73015873,0.309090909,63,63,232,61
derozde01,TOR01,2017,27,74,2620,2020,290,180,0.466666667,0.842349304,0.266129032,647,70,316,134
diallch01,NEW01,2017,20,17,199,87,4,7,0.473684211,0.714285714,0,21,23,50,17
diawbo01,UTA01,2017,34,73,1283,338,170,87,0.44648318,0.742857143,0.24691358,35,46,112,83
dienggo01,MIN01,2017,27,82,2653,816,158,107,0.502269289,0.814371257,0.372093023,167,188,459,254
dinwisp01,BRO01,2017,23,59,1334,432,185,66,0.443708609,0.79245283,0.376237624,159,27,137,119
douglto01,MEM01,2017,30,24,394,117,56,21,0.367521368,0.827586207,0.166666667,29,13,48,50
dragigo01,MIA01,2017,30,73,2459,1483,423,212,0.475088968,0.790450928,0.404844291,377,62,217,199
drumman01,DET01,2017,23,81,2409,1105,90,152,0.530186608,0.385915493,0.285714286,355,345,770,237
dudleja01,PHO01,2017,31,64,1362,434,121,73,0.453757225,0.661538462,0.379310345,65,31,194,154
dunlemi02,CLE01,2017,36,23,366,106,20,14,0.4,0.736842105,0.350877193,19,5,42,32
dunlemi02,ATL01,2017,36,30,475,169,30,14,0.438461538,0.846153846,0.428571429,26,13,55,35
dunnkr01,MIN01,2017,22,78,1333,293,188,89,0.376996805,0.610169492,0.287671233,59,24,142,178
duranke01,GOL01,2017,28,62,2070,1555,300,138,0.537037037,0.875,0.375,384,39,474,117
eddieja01,PHO01,2017,25,5,62,24,0,1,0.315789474,0.888888889,0.25,9,1,6,1
ellenhe01,DET01,2017,20,19,146,60,7,14,0.359375,0.5,0.285714286,8,8,33,6
ellinwa01,MIA01,2017,29,62,1500,648,70,30,0.416216216,0.860465116,0.378172589,43,18,114,70
ellismo01,IND01,2017,31,74,1998,630,236,135,0.443447038,0.7265625,0.318518519,128,19,185,149
embiijo01,PHI01,2017,22,31,786,627,66,117,0.466200466,0.782786885,0.367346939,244,61,182,112
ennisja01,MEM01,2017,26,64,1501,429,64,59,0.45482866,0.781818182,0.372262774,110,69,190,165
ennisty01,HOU01,2017,22,31,196,58,34,24,0.390625,0.666666667,0.375,3,4,15,29
ennisty01,LOS02,2017,22,22,392,170,52,21,0.451388889,0.863636364,0.388888889,22,5,21,29
evansty01,NEW01,2017,27,26,474,248,91,39,0.400881057,0.775862069,0.3,58,6,80,41
evansty01,SAC01,2017,27,14,314,163,33,22,0.412587413,0.705882353,0.4375,34,7,44,19
exumda01,UTA01,2017,21,66,1228,412,111,80,0.426997245,0.794520548,0.295302013,73,30,102,146
farieke01,DEN01,2017,27,61,1296,587,55,59,0.548076923,0.693121693,0,189,183,279,124
farmajo01,SAC01,2017,30,2,35,12,9,3,0.333333333,0,0.444444444,0,1,2,1
favorde01,UTA01,2017,25,50,1186,476,56,60,0.486810552,0.614678899,0.3,109,92,213,103
feldeka01,CLE01,2017,21,42,386,166,58,30,0.392405063,0.714285714,0.318181818,49,3,38,38
feliccr01,CHI01,2017,24,66,1040,316,40,33,0.57918552,0.64516129,0,93,124,187,110
feltora01,LOS01,2017,32,80,1700,538,191,83,0.429961089,0.78125,0.319444444,64,33,185,125
ferreyo01,BRO01,2017,23,10,151,54,17,14,0.367346939,0.625,0.296296296,16,4,8,11
ferreyo01,DAL01,2017,23,36,1046,408,155,56,0.411594203,0.876712329,0.402684564,73,16,83,79
finnedo01,DAL01,2017,23,81,1642,350,67,45,0.372372372,0.754098361,0.293193717,61,55,167,125
forbebr01,SAN01,2017,23,36,285,94,23,11,0.363636364,0.833333333,0.320754717,6,2,21,20
fournev01,ORL01,2017,24,68,2234,1167,202,141,0.438709677,0.805054152,0.355555556,277,44,165,180
foyera01,BRO01,2017,33,69,1284,357,135,80,0.363076923,0.857142857,0.330049261,63,9,146,99
fraziti01,NEW01,2017,26,65,1525,464,335,101,0.403465347,0.759689922,0.3125,129,34,139,133
kanteen01,OKL01,2017,24,72,1533,1033,67,123,0.545454545,0.785964912,0.131578947,285,195,287,154
fryech01,CLE01,2017,33,74,1398,676,45,53,0.457692308,0.851351351,0.408955224,74,37,253,138
gallida01,DEN01,2017,28,63,2134,1145,135,82,0.446666667,0.901808786,0.388888889,387,39,286,93
gallola01,NEW01,2017,25,55,1120,471,65,28,0.37414966,0.769230769,0.376865672,52,20,101,76
gallola01,SAC01,2017,25,19,375,114,28,18,0.403846154,0.916666667,0.475,12,7,28,20
garinpa01,ORL01,2017,23,5,43,0,0,3,0,0,0,0,1,6,4
gasolma01,MEM01,2017,32,74,2531,1446,338,166,0.45862069,0.837349398,0.388059701,332,60,404,171
gasolpa01,SAN01,2017,36,64,1627,792,150,81,0.501655629,0.706521739,0.538461538,184,107,394,110
gayru01,SAC01,2017,30,30,1013,562,83,74,0.454751131,0.855072464,0.371681416,138,35,155,79
gbinimi01,DET01,2017,24,9,32,4,2,0,0.1,1,0,2,2,1,2
geeal01,DEN01,2017,29,13,89,11,6,4,0.214285714,0.555555556,0,9,4,11,14
georgpa01,IND01,2017,26,75,2689,1775,251,220,0.461424332,0.898395722,0.393145161,374,58,434,206
georgma01,ORL01,2017,22,5,48,14,3,2,0.285714286,0.9,0.5,10,1,8,5
gibsojo01,DAL01,2017,29,17,231,106,26,21,0.368421053,0.724137931,0.333333333,29,1,21,21
gibsota01,CHI01,2017,31,55,1502,639,60,77,0.520754717,0.714285714,0.166666667,119,120,262,123
gibsota01,OKL01,2017,31,23,487,207,13,28,0.497206704,0.717948718,1,39,38,65,40
ginobma01,SAN01,2017,39,69,1291,517,183,96,0.38952164,0.803738318,0.392070485,107,28,129,119
goberru01,UTA01,2017,24,81,2744,1137,97,147,0.6608,0.653361345,0,476,314,721,246
goodwar01,NEW01,2017,22,3,30,15,1,0,0.4,1,0.5,10,0,0,1
goodwar01,BRO01,2017,22,12,184,95,23,14,0.557377049,0.71875,0.307692308,32,7,21,7
gordoaa01,ORL01,2017,21,80,2298,1019,150,89,0.45433526,0.718894009,0.288389513,217,116,289,172
gordoer01,HOU01,2017,28,75,2323,1217,188,121,0.405511811,0.84,0.372163389,175,29,172,150
gortama01,WAS01,2017,32,82,2556,883,121,119,0.578635015,0.647798742,0,159,238,611,213
grahatr01,CHA01,2017,23,27,189,57,6,3,0.475,0.666666667,0.6,15,5,17,18
grantje01,PHI01,2017,22,2,41,16,0,3,0.352941176,0.5,0,8,0,6,5
grantje01,OKL01,2017,22,78,1490,421,46,41,0.469453376,0.618705036,0.377192982,139,38,161,144
grantje02,CHI01,2017,24,63,1028,370,121,44,0.425249169,0.890410959,0.365671642,73,17,94,93
greenda02,SAN01,2017,29,68,1807,497,124,76,0.391982183,0.84375,0.379421222,32,31,193,120
greendr01,GOL01,2017,26,76,2471,776,533,184,0.418461538,0.708920188,0.307984791,213,98,501,217
greenge01,BOS01,2017,31,47,538,262,33,25,0.409482759,0.804878049,0.351351351,41,16,68,48
greenja01,MEM01,2017,26,77,2101,689,84,94,0.5,0.80239521,0.379310345,167,167,377,248
greenje02,ORL01,2017,30,69,1534,638,81,75,0.394265233,0.863095238,0.274611399,168,39,175,103
griffbl01,LOS01,2017,27,61,2076,1316,300,142,0.49330587,0.760095012,0.336283186,421,112,385,157
hamilju01,BRO01,2017,26,64,1177,442,55,43,0.459102902,0.75,0.305555556,52,71,191,91
hammoaj01,DAL01,2017,24,22,163,48,4,10,0.404761905,0.45,0.5,20,8,28,21
hardati02,ATL01,2017,24,79,2154,1143,182,106,0.45504386,0.76635514,0.357314149,214,35,189,103
hardeja01,HOU01,2017,27,81,2947,2356,907,464,0.439660796,0.84676504,0.346560847,881,95,564,215
harklma01,POR01,2017,23,77,2223,773,88,86,0.503205128,0.620967742,0.350515464,124,125,216,214
harpeju01,PHI01,2017,27,3,31,12,2,4,0.416666667,0,0.285714286,0,2,3,2
harremo01,HOU01,2017,23,58,1064,527,64,44,0.652173913,0.628099174,0.142857143,121,81,138,126
harride01,DAL01,2017,33,65,1087,437,136,57,0.398826979,0.829457364,0.327683616,129,11,116,101
harriga01,DEN01,2017,22,57,1782,851,164,76,0.502354788,0.776119403,0.419607843,134,48,130,92
harrijo01,BRO01,2017,25,52,1138,428,54,55,0.425414365,0.714285714,0.384615385,49,16,131,121
harrima01,DAL01,2017,27,4,25,8,2,2,0.2,0.5,0,4,3,6,1
harrito02,DET01,2017,24,82,2567,1321,142,96,0.480714958,0.840707965,0.347133758,226,63,353,133
harriaa01,CHA01,2017,22,5,17,1,3,0,0,0.5,0,2,0,3,2
harrian01,MEM01,2017,22,72,1474,425,198,85,0.325,0.762886598,0.275641026,194,23,113,194
hasleud01,MIA01,2017,36,16,130,31,6,8,0.47826087,0.6,0,15,8,28,22
hawessp01,CHA01,2017,28,35,626,254,62,40,0.47706422,0.882352941,0.290909091,34,32,114,61
hawessp01,MIL01,2017,28,19,171,83,19,9,0.508474576,0.777777778,0.346153846,18,6,39,16
haywago01,UTA01,2017,26,73,2516,1601,252,140,0.471453287,0.843822844,0.398395722,429,49,345,117
hendege02,PHI01,2017,29,72,1667,662,112,62,0.423146474,0.806060606,0.352601156,165,34,151,129
hensojo01,MIL01,2017,26,58,1123,392,57,52,0.514563107,0.691588785,0,107,92,203,151
hernaju01,DEN01,2017,21,62,842,305,29,31,0.450892857,0.75,0.407079646,76,43,144,62
hernawi01,NEW02,2017,22,72,1324,587,96,100,0.529032258,0.728,0.266666667,125,170,332,150
hezonma01,ORL01,2017,21,65,960,317,62,58,0.354545455,0.8,0.298611111,50,20,126,74
hibbero01,CHA01,2017,30,42,671,217,20,31,0.541666667,0.813333333,0,75,53,97,97
hibbero01,DEN01,2017,30,6,11,4,1,1,0.666666667,0,0,0,1,1,3
hieldbu01,NEW01,2017,24,57,1161,488,77,48,0.392781316,0.878787879,0.369294606,33,19,147,81
hieldbu01,SAC01,2017,24,25,727,378,44,53,0.47972973,0.813953488,0.427536232,43,16,87,34
hilarne01,HOU01,2017,34,67,1198,609,65,73,0.617128463,0.588832487,0.333333333,197,95,187,163
hillge01,UTA01,2017,30,49,1544,829,204,85,0.47689769,0.801020408,0.403433476,196,23,144,114
hilljo01,MIN01,2017,29,7,47,12,0,4,0.384615385,1,0,2,8,6,9
hillso01,NEW01,2017,25,80,2374,563,141,82,0.382845188,0.8046875,0.348148148,128,51,256,182
hillida01,DET01,2017,23,39,381,127,33,28,0.373015873,0.75,0.260869565,28,2,31,39
holidjr01,NEW01,2017,26,67,2190,1029,488,194,0.453527436,0.708333333,0.355871886,168,46,218,133
holidju01,NEW02,2017,27,82,1639,629,102,66,0.433085502,0.825,0.355311355,80,27,198,109
holliro01,BRO01,2017,22,78,1761,675,154,116,0.433579336,0.750988142,0.223880597,253,96,356,177
holmeri01,PHI01,2017,23,57,1193,559,58,55,0.558252427,0.699029126,0.350649351,103,94,217,136
hoodro01,UTA01,2017,24,59,1593,748,96,65,0.408408408,0.782608696,0.371335505,115,16,186,132
horfoal01,BOS01,2017,30,68,2193,952,337,115,0.473158552,0.8,0.355371901,135,95,370,138
houseda01,WAS01,2017,23,1,1,0,0,0,0,0,0,0,0,1,0
howardw01,ATL01,2017,31,74,2199,1002,104,170,0.632952692,0.533018868,0,424,296,644,203
huertma01,LOS02,2017,33,23,237,63,52,19,0.367647059,0.529411765,0.210526316,17,2,22,16
huestjo01,OKL01,2017,25,2,31,14,3,0,0.545454545,0,0.5,1,4,5,0
humphkr01,ATL01,2017,31,56,689,257,29,28,0.406542056,0.780487805,0.351851852,82,60,146,69
hunterj01,CHI01,2017,23,3,9,0,0,0,0,0,0,0,0,1,0
ibakase01,ORL01,2017,27,56,1710,846,60,66,0.487908962,0.846153846,0.387850467,91,100,282,139
ibakase01,TOR01,2017,27,23,712,327,15,39,0.458781362,0.882352941,0.398058252,34,29,127,76
iguodan01,GOL01,2017,33,76,1998,574,261,58,0.527710843,0.705882353,0.361581921,102,51,253,97
ilyaser01,OKL01,2017,29,3,62,15,1,4,0.375,0,0.25,0,2,14,5
ilyaser01,PHI01,2017,29,53,1447,786,97,78,0.439814815,0.767605634,0.359060403,142,71,243,133
ilyaser01,ATL01,2017,29,26,633,270,43,34,0.411504425,0.8,0.347826087,65,42,109,73
inglejo01,UTA01,2017,29,82,1972,581,225,107,0.45232816,0.735294118,0.440860215,68,23,238,163
ingrabr01,LOS02,2017,19,79,2279,740,166,116,0.402332362,0.621495327,0.294117647,214,60,256,158
irvinky01,CLE01,2017,24,72,2525,1816,418,180,0.472535211,0.905487805,0.401360544,328,52,178,157
jackja01,NEW01,2017,33,2,33,6,5,3,0.666666667,1,0,2,0,0,4
jacksde01,BOS01,2017,22,5,17,10,3,0,0.75,0.5,1,6,2,2,0
jackspi01,DAL01,2017,25,8,84,35,19,3,0.333333333,0.857142857,0.272727273,7,1,8,5
jacksre01,DET01,2017,26,52,1424,752,270,114,0.419497784,0.867647059,0.358695652,136,21,93,129
jamesle01,CLE01,2017,32,74,2794,1954,646,303,0.547619048,0.674199623,0.362573099,531,97,542,134
jeffeal01,IND01,2017,32,66,931,535,57,33,0.498938429,0.764705882,0,85,75,203,125
jefferi01,CLE01,2017,36,79,1614,448,78,52,0.44606414,0.740740741,0.333333333,108,28,175,153
jenkijo01,PHO01,2017,25,4,13,7,1,0,0.4,1,0.5,2,0,1,0
jennibr01,NEW02,2017,27,58,1428,496,287,106,0.37995338,0.755555556,0.34,135,21,131,84
jennibr01,WAS01,2017,27,23,374,81,108,22,0.273584906,0.705882353,0.211538462,17,8,36,32
jerebjo01,BOS01,2017,29,78,1232,299,71,39,0.435114504,0.702702703,0.346153846,37,59,213,122
johnsam01,BOS01,2017,29,80,1608,520,140,77,0.575675676,0.67,0.409090909,100,118,248,211
johnsbr02,LOS01,2017,22,3,9,4,1,1,0.285714286,0,0,0,1,2,0
johnsja01,MIA01,2017,29,76,2085,975,276,171,0.478543563,0.706976744,0.33984375,215,66,310,197
johnsjo02,UTA01,2017,35,78,1843,715,144,69,0.436102236,0.818181818,0.410852713,77,33,210,93
johnsst04,DET01,2017,20,77,1371,339,105,71,0.353424658,0.679245283,0.292207792,53,36,153,121
johnsty01,MIA01,2017,24,73,2178,1002,233,90,0.433252427,0.767716535,0.372,254,50,243,176
johnswe01,LOS01,2017,29,68,810,186,23,18,0.365,0.647058824,0.245762712,17,26,155,83
jokicni01,DEN01,2017,21,73,2038,1221,359,171,0.578454333,0.824561404,0.323741007,228,212,506,214
jonesda02,CLE01,2017,36,1,12,9,1,1,0.375,0.75,0,4,1,1,1
jonesda03,GOL01,2017,21,10,85,19,0,6,0.5,0.3,0,10,9,14,15
jonesde02,PHO01,2017,19,32,545,168,12,13,0.561983471,0.707317073,0.272727273,41,39,40,63
jonesja02,CLE01,2017,36,48,381,132,14,10,0.47826087,0.65,0.46969697,20,3,34,37
joneste01,NEW01,2017,25,51,1264,584,59,48,0.472392638,0.605882353,0.253333333,170,65,238,67
joneste01,MIL01,2017,25,3,6,0,0,0,0,0,0,0,0,3,0
jonesty01,MIN01,2017,20,60,774,209,156,38,0.414364641,0.76744186,0.356164384,43,10,57,50
jordade01,LOS01,2017,28,81,2570,1029,96,115,0.714038128,0.482352941,0,425,298,816,212
josepco01,TOR01,2017,25,80,2003,740,265,108,0.452344932,0.770491803,0.355555556,122,51,184,140
kaminfr01,CHA01,2017,23,75,1954,874,162,76,0.399002494,0.756410256,0.327683616,156,57,279,139
kellyry01,ATL01,2017,25,16,110,25,8,4,0.285714286,0.833333333,0.4,6,1,17,5
kiddgmi01,CHA01,2017,23,81,2349,743,114,56,0.477346278,0.783505155,0.111111111,194,156,409,187
kilpase01,BRO01,2017,27,70,1754,919,157,135,0.414965986,0.842975207,0.340909091,242,22,258,118
knighbr03,PHO01,2017,25,54,1140,595,130,88,0.398095238,0.857142857,0.323741007,154,25,93,87
korveky01,ATL01,2017,35,32,894,305,75,40,0.43902439,0.888888889,0.408805031,27,0,89,47
korveky01,CLE01,2017,35,35,859,373,35,29,0.486988848,0.933333333,0.485,15,7,90,60
koufoko01,SAC01,2017,27,71,1419,470,47,61,0.551020408,0.612903226,0,62,118,285,172
kuzmimi01,NEW02,2017,27,68,1016,425,69,51,0.428184282,0.808823529,0.321428571,68,47,79,79
labissk01,SAC01,2017,20,33,612,289,27,37,0.536697248,0.702702703,0.375,74,51,111,64
lambje01,CHA01,2017,24,62,1143,603,75,40,0.460285132,0.852713178,0.280821918,129,30,234,98
laproni01,SAN01,2017,27,18,174,59,28,19,0.425531915,1,0.37037037,9,1,9,19
lauvejo01,OKL01,2017,25,50,739,286,51,40,0.454918033,0.637931034,0.346153846,58,51,132,71
lauvejo01,CHI01,2017,25,20,241,89,19,16,0.402173913,0.6,0.3,15,21,47,12
lavinza01,MIN01,2017,21,47,1749,889,139,85,0.45915493,0.835714286,0.387096774,140,19,141,104
lawsoty01,SAC01,2017,29,69,1732,681,334,129,0.454022989,0.797235023,0.288135593,217,44,135,119
laymaja01,POR01,2017,22,35,249,78,11,11,0.292134831,0.764705882,0.254901961,17,6,18,22
leeco01,NEW02,2017,31,77,2459,835,179,69,0.455965909,0.867346939,0.401486989,98,53,206,141
leeda02,SAN01,2017,33,79,1477,576,124,82,0.59047619,0.707964602,0,113,149,292,125
lenal01,PHO01,2017,23,77,1560,613,44,102,0.496760259,0.721153846,0.25,208,156,354,242
leonaka01,SAN01,2017,25,74,2474,1888,260,154,0.484756098,0.879924953,0.379844961,533,80,350,122
leoname01,POR01,2017,24,74,1222,401,71,35,0.386243386,0.875,0.34741784,40,27,210,172
leuerjo01,DET01,2017,27,75,1944,767,111,66,0.479876161,0.867256637,0.293413174,113,102,300,145
leverca01,BRO01,2017,22,57,1237,468,110,59,0.45,0.720430108,0.320652174,93,23,165,91
liggide01,CLE01,2017,28,61,752,144,54,42,0.382352941,0.621621622,0.377777778,37,17,84,78
liggide01,DAL01,2017,28,1,25,8,0,0,0.5,0.666666667,0,3,3,4,3
lillada01,POR01,2017,26,75,2694,2024,440,197,0.44422043,0.895412844,0.369602763,545,46,322,152
linje01,BRO01,2017,28,36,883,523,184,86,0.4375,0.815602837,0.371794872,141,11,124,79
livinsh01,GOL01,2017,31,76,1345,389,139,62,0.547468354,0.7,0.333333333,60,28,123,120
longsh01,PHI01,2017,24,18,234,148,13,13,0.559633028,0.542857143,0.368421053,35,41,44,49
looneke01,GOL01,2017,20,53,447,135,29,17,0.523364486,0.617647059,0.222222222,34,44,80,64
lopezbr01,BRO01,2017,28,75,2222,1539,176,184,0.473549488,0.81043956,0.34625323,364,121,282,192
lopezro01,CHI01,2017,28,81,2271,839,80,91,0.492903226,0.721153846,0,104,244,276,151
loveke01,CLE01,2017,28,60,1885,1142,116,122,0.426758939,0.871186441,0.372750643,295,148,518,125
lowryky01,TOR01,2017,30,60,2244,1344,417,173,0.464052288,0.819178082,0.412393162,365,48,238,170
lucasjo02,MIN01,2017,34,5,11,2,1,0,0.25,0,0,0,0,0,0
luwawti01,PHI01,2017,21,69,1190,445,75,73,0.40166205,0.853658537,0.310559006,123,25,124,154
lylestr01,UTA01,2017,21,71,1158,440,69,64,0.362186788,0.721518987,0.318627451,79,48,187,97
mcclesh01,WAS01,2017,24,30,287,90,15,5,0.4,0.851851852,0.233333333,27,4,30,17
macksh01,UTA01,2017,26,55,1205,430,154,90,0.446194226,0.688311688,0.308333333,77,20,105,100
mahinia01,WAS01,2017,30,31,555,173,19,34,0.585585586,0.573333333,0,75,47,103,90
makerth01,MIL01,2017,19,57,562,226,23,17,0.458563536,0.653061224,0.378378378,49,40,74,84
marjabo01,DET01,2017,28,35,293,191,9,10,0.545454545,0.810344828,0,58,46,84,25
martija01,MEM01,2017,22,42,558,165,8,28,0.38410596,0.8,0.36,50,42,120,91
matthwe02,DAL01,2017,30,73,2495,986,210,102,0.393152302,0.815642458,0.363256785,179,18,241,161
mbahalu01,LOS01,2017,30,80,1787,484,39,46,0.505291005,0.67816092,0.390909091,87,44,126,122
mcadoja01,GOL01,2017,24,52,457,147,18,19,0.52991453,0.5,0.25,42,34,57,47
mccawpa01,GOL01,2017,21,71,1074,282,77,36,0.432653061,0.783783784,0.333333333,37,21,79,62
mccolcj01,POR01,2017,25,80,2796,1837,285,172,0.480222068,0.911564626,0.421412301,294,60,229,202
mccontj01,PHI01,2017,24,81,2133,556,534,159,0.4609375,0.811111111,0.2,90,39,212,139
mcculch01,BRO01,2017,21,14,72,35,2,2,0.516129032,0.666666667,0.166666667,3,9,8,7
mcculch01,WAS01,2017,21,2,8,1,0,1,0,0.5,0,2,0,2,0
mcdankj01,HOU01,2017,23,29,212,80,4,10,0.455882353,0.9,0.333333333,10,6,24,24
mcdankj01,BRO01,2017,23,20,293,126,9,19,0.455445545,0.821428571,0.282051282,28,9,43,25
mcderdo01,CHI01,2017,25,44,1078,447,45,32,0.445040214,0.880597015,0.373333333,67,14,116,57
mcderdo01,OKL01,2017,25,22,430,145,13,6,0.451612903,0.705882353,0.362068966,17,6,43,22
mcgeeja01,GOL01,2017,29,77,739,472,17,40,0.652037618,0.504504505,0,111,100,144,109
mcgruro01,MIA01,2017,25,78,1966,497,124,56,0.413043478,0.61971831,0.331818182,71,94,162,140
mclembe01,SAC01,2017,23,61,1176,495,51,62,0.429594272,0.752688172,0.382352941,93,19,110,108
mcraejo01,CLE01,2017,25,37,384,161,19,14,0.386666667,0.794117647,0.352941176,34,6,35,31
mcrobjo01,MIA01,2017,29,22,381,107,50,23,0.372881356,0.666666667,0.419354839,9,23,51,31
meeksjo01,ORL01,2017,29,36,738,327,45,36,0.40234375,0.878378378,0.408759124,74,5,72,41
mejrisa01,DAL01,2017,30,73,905,213,14,40,0.642335766,0.590163934,0.333333333,61,97,211,152
mickejo01,BOS01,2017,22,25,141,38,7,9,0.441176471,0.571428571,0,14,13,21,12
middlkh01,MIL01,2017,25,29,889,426,99,65,0.45045045,0.880434783,0.432692308,92,11,112,79
milescj01,IND01,2017,29,76,1776,815,48,40,0.43431221,0.903225806,0.413202934,93,30,199,151
millemi01,DEN01,2017,36,20,151,28,22,13,0.391304348,1,0.4,2,2,36,9
millspa02,SAN01,2017,28,80,1754,759,280,101,0.439613527,0.825,0.414084507,80,24,117,109
millsel01,PHO01,2017,29,2,23,3,1,2,0.142857143,0.5,0,2,3,3,2
millspa01,ATL01,2017,31,69,2343,1246,252,158,0.442386831,0.767901235,0.31120332,405,111,422,186
mirotni01,CHI01,2017,25,70,1679,744,75,80,0.4128,0.7734375,0.342175066,128,61,323,128
monrogr01,MIL01,2017,26,81,1823,951,187,140,0.533057851,0.740585774,0,239,167,365,168
mooreet01,NEW01,2017,27,73,1820,700,164,62,0.457189015,0.77027027,0.370192308,74,33,119,131
morrima03,DET01,2017,27,79,2565,1105,160,87,0.418073486,0.783783784,0.330532213,185,77,289,168
morrima02,WAS01,2017,27,76,2374,1063,126,129,0.456692913,0.837209302,0.362244898,215,107,386,254
morroan01,OKL01,2017,31,40,627,230,19,6,0.385650224,0.884615385,0.294117647,26,11,18,40
morroan01,CHI01,2017,31,9,87,41,6,0,0.413793103,1,0.428571429,11,1,1,4
motiedo01,NEW01,2017,26,34,479,150,32,31,0.413043478,0.510204082,0.234042553,49,26,75,55
mozgoti01,LOS02,2017,30,54,1104,401,43,72,0.515243902,0.807692308,0,78,104,160,133
mudiaem01,DEN01,2017,20,55,1406,603,217,123,0.377495463,0.784431138,0.314606742,167,29,149,95
muhamsh01,MIN01,2017,24,78,1516,772,35,56,0.481605351,0.773684211,0.337931034,190,84,136,86
murrade01,SAN01,2017,20,38,322,130,48,38,0.431034483,0.7,0.391304348,30,6,36,29
murraja01,DEN01,2017,19,82,1764,811,170,113,0.404109589,0.883333333,0.334302326,120,41,173,124
muscami01,ATL01,2017,25,70,1237,435,95,55,0.504451039,0.765625,0.418181818,64,76,164,97
nancela02,LOS02,2017,24,63,1442,449,96,56,0.526315789,0.7375,0.277777778,80,120,249,149
napiesh01,POR01,2017,25,53,512,218,67,41,0.398907104,0.775510204,0.369565217,49,8,53,38
ndourma01,NEW02,2017,24,32,331,98,8,12,0.453488372,0.730769231,0.142857143,26,22,42,30
nealga01,ATL01,2017,32,2,18,4,1,0,0,1,0,4,0,1,1
nelsoja01,DEN01,2017,34,75,2045,687,385,128,0.443708609,0.714285714,0.388278388,63,28,164,197
netora01,UTA01,2017,24,40,346,100,34,15,0.450549451,0.888888889,0.322580645,9,4,26,48
niangge01,IND01,2017,23,23,93,21,5,5,0.25,1,0.083333333,2,2,15,6
nichoan01,WAS01,2017,27,28,231,70,7,11,0.38961039,0.583333333,0.1875,12,11,23,37
nichoan01,BRO01,2017,27,10,111,30,3,6,0.382352941,1,0.181818182,2,4,23,18
noahjo01,NEW02,2017,31,46,1015,232,103,58,0.49009901,0.435897436,0,78,162,241,127
